transaction_id,vehicle_id,vehicle_type,passage_time,lane_number,axle_count,toll_amount,currency,tag_status,vehicle_color,vehicle_make,vehicle_model,passage_status,gantry_id,tag_read_time,plate_captured,image_quality,weather_condition,speed_kmph,over_speed_flag
T100736,KA86AB2711,Truck,2025-06-27 06:00:00,2,2,4.96,AUD,Pending,Grey,Tata,Figo,Failed,G3,2025-06-27 06:00:03,No,Glare,Rainy,31,No
T100737,KA60AB8948,SUV,2025-06-27 06:03:16,4,5,17.7,AUD,Valid,Grey,Tata,Altroz,Failed,G2,2025-06-27 06:03:19,No,Blur,Sunny,47,Yes
T100738,KA53AB9764,Car,2025-06-27 06:00:44,2,3,10.67,AUD,Valid,Grey,Honda,Figo,Completed,G2,2025-06-27 06:00:49,No,Blur,Sunny,55,No
T100739,KA31AB3518,Truck,2025-06-27 06:02:00,1,4,11.07,AUD,Expired,Red,Toyota,Figo,Completed,G3,2025-06-27 06:02:04,Yes,Blur,Sunny,65,Yes
T100740,KA09AB3289,Truck,2025-06-27 06:01:30,4,2,15.06,AUD,Expired,Grey,Toyota,Civic,Failed,G3,2025-06-27 06:01:33,No,Dark,Cloudy,70,No
T100741,KA69AB8475,Car,2025-06-27 06:01:15,2,3,19.69,AUD,Pending,Grey,Toyota,Altroz,Retry,G2,2025-06-27 06:01:20,No,Blur,Sunny,85,No
T100742,KA24AB4570,Truck,2025-06-27 06:01:40,1,5,9.15,AUD,Expired,White,Tata,ModelX,Failed,G3,2025-06-27 06:01:41,Yes,Blur,Sunny,111,No
T100743,KA97AB9639,SUV,2025-06-27 06:01:09,1,2,4.35,AUD,Pending,Blue,Honda,Figo,Completed,G1,2025-06-27 06:01:10,No,Blur,Cloudy,59,Yes
T100744,KA36AB9872,Bus,2025-06-27 06:00:17,4,5,15.82,AUD,Pending,Grey,Honda,Figo,Completed,G1,2025-06-27 06:00:20,Yes,Blur,Sunny,88,No
T100745,KA14AB4432,Truck,2025-06-27 06:01:25,3,4,16.39,AUD,Valid,Blue,Honda,Altroz,Completed,G3,2025-06-27 06:01:27,No,Dark,Cloudy,27,No
T100746,KA45AB2127,SUV,2025-06-27 06:00:44,4,4,8.37,AUD,Valid,Grey,Honda,Figo,Completed,G2,2025-06-27 06:00:47,No,Blur,Sunny,39,Yes
T100747,KA34AB3176,SUV,2025-06-27 06:00:38,2,2,9.41,AUD,Valid,Black,Honda,Figo,Completed,G1,2025-06-27 06:00:43,No,Glare,Cloudy,98,Yes
T100748,KA07AB3769,Truck,2025-06-27 06:00:08,3,3,19.24,AUD,Valid,Black,Hyundai,Altroz,Retry,G3,2025-06-27 06:00:10,No,Dark,Rainy,115,No
T100749,KA41AB4965,Bike,2025-06-27 06:02:41,1,3,7.65,AUD,Expired,Grey,Ford,Figo,Completed,G1,2025-06-27 06:02:45,No,Good,Sunny,50,Yes
T100750,KA39AB1316,SUV,2025-06-27 06:00:09,4,4,9.71,AUD,Expired,Black,Tata,i20,Completed,G1,2025-06-27 06:00:13,No,Glare,Foggy,69,Yes
T100751,KA16AB2943,Car,2025-06-27 06:02:20,2,5,5.56,AUD,Pending,Blue,Hyundai,i20,Completed,G3,2025-06-27 06:02:21,No,Blur,Cloudy,43,Yes
T100752,KA85AB8821,Truck,2025-06-27 06:01:23,1,3,14.0,AUD,Expired,White,Tata,Civic,Retry,G3,2025-06-27 06:01:28,No,Dark,Cloudy,33,Yes
T100753,KA23AB5603,Car,2025-06-27 06:02:46,1,2,13.32,AUD,Pending,Black,Honda,Civic,Retry,G3,2025-06-27 06:02:51,Yes,Good,Cloudy,25,Yes
T100754,KA53AB2637,SUV,2025-06-27 06:00:43,2,4,13.77,AUD,Pending,Red,Honda,Figo,Completed,G1,2025-06-27 06:00:47,No,Good,Cloudy,24,No
T100755,KA45AB1848,Bike,2025-06-27 06:00:55,3,2,11.79,AUD,Pending,Blue,Hyundai,Figo,Completed,G1,2025-06-27 06:01:00,Yes,Dark,Rainy,25,No
T100756,KA70AB6739,SUV,2025-06-27 06:01:48,3,5,8.34,AUD,Valid,Black,Honda,i20,Retry,G2,2025-06-27 06:01:50,Yes,Blur,Cloudy,101,Yes
T100757,KA94AB5593,Truck,2025-06-27 06:00:42,3,3,13.52,AUD,Pending,Black,Toyota,Altroz,Failed,G2,2025-06-27 06:00:47,Yes,Blur,Foggy,23,Yes
T100758,KA14AB5281,Truck,2025-06-27 06:01:09,4,3,6.14,AUD,Pending,Black,Toyota,ModelX,Completed,G1,2025-06-27 06:01:12,Yes,Glare,Cloudy,41,Yes
T100759,KA92AB9798,Car,2025-06-27 06:00:58,3,4,3.06,AUD,Valid,Grey,Honda,Figo,Failed,G3,2025-06-27 06:00:59,No,Good,Rainy,34,No
T100760,KA41AB4817,SUV,2025-06-27 06:00:43,3,5,10.28,AUD,Pending,Grey,Hyundai,Altroz,Retry,G1,2025-06-27 06:00:46,Yes,Dark,Cloudy,36,No
T100761,KA89AB5007,Truck,2025-06-27 06:00:27,3,4,16.93,AUD,Expired,Blue,Ford,i20,Failed,G1,2025-06-27 06:00:28,No,Glare,Rainy,24,No
T100762,KA94AB2781,Truck,2025-06-27 06:01:43,3,3,13.38,AUD,Pending,Grey,Toyota,Figo,Failed,G2,2025-06-27 06:01:46,No,Dark,Sunny,36,No
T100763,KA18AB9190,Car,2025-06-27 06:01:26,3,5,14.31,AUD,Expired,Grey,Tata,ModelX,Completed,G1,2025-06-27 06:01:31,Yes,Glare,Rainy,59,Yes
T100764,KA10AB7399,Truck,2025-06-27 06:00:39,2,3,14.45,AUD,Valid,White,Hyundai,Altroz,Retry,G1,2025-06-27 06:00:44,No,Blur,Cloudy,94,Yes
T100765,KA65AB7173,Bus,2025-06-27 06:00:04,4,3,19.93,AUD,Pending,Red,Toyota,Figo,Failed,G1,2025-06-27 06:00:09,Yes,Good,Foggy,97,Yes
T100766,KA17AB9069,Car,2025-06-27 06:01:35,2,2,12.63,AUD,Valid,Red,Ford,Altroz,Completed,G1,2025-06-27 06:01:36,Yes,Glare,Sunny,46,Yes
T100767,KA32AB8742,Car,2025-06-27 06:02:45,1,3,14.51,AUD,Expired,White,Tata,i20,Retry,G3,2025-06-27 06:02:47,Yes,Glare,Foggy,57,Yes
T100768,KA85AB8145,Bike,2025-06-27 06:00:36,1,3,5.79,AUD,Pending,Grey,Honda,Civic,Retry,G2,2025-06-27 06:00:37,Yes,Dark,Sunny,77,Yes
T100769,KA63AB9324,Bus,2025-06-27 06:00:47,4,4,16.87,AUD,Expired,Black,Honda,Altroz,Retry,G3,2025-06-27 06:00:50,Yes,Good,Sunny,41,No
T100770,KA90AB2931,Bus,2025-06-27 06:01:56,1,5,4.26,AUD,Valid,Red,Hyundai,Altroz,Retry,G3,2025-06-27 06:01:58,No,Dark,Foggy,42,No
T100771,KA47AB1721,Bike,2025-06-27 06:00:44,3,4,9.81,AUD,Pending,Black,Hyundai,Figo,Completed,G3,2025-06-27 06:00:48,No,Blur,Rainy,108,No
T100772,KA58AB5880,Bike,2025-06-27 06:02:39,3,5,19.61,AUD,Valid,Red,Toyota,Civic,Completed,G3,2025-06-27 06:02:43,Yes,Dark,Foggy,34,Yes
T100773,KA01AB4568,Bike,2025-06-27 06:00:15,3,3,16.97,AUD,Valid,Black,Toyota,i20,Retry,G1,2025-06-27 06:00:17,No,Good,Rainy,93,Yes
T100774,KA56AB9411,Bus,2025-06-27 06:01:03,3,3,19.44,AUD,Pending,Black,Hyundai,Civic,Completed,G3,2025-06-27 06:01:07,Yes,Dark,Cloudy,51,Yes
T100775,KA58AB9744,Car,2025-06-27 06:02:00,3,4,9.43,AUD,Valid,Blue,Ford,ModelX,Completed,G1,2025-06-27 06:02:01,No,Glare,Sunny,32,Yes
T100776,KA63AB9150,Car,2025-06-27 06:00:05,2,3,6.09,AUD,Valid,Black,Ford,ModelX,Failed,G3,2025-06-27 06:00:07,No,Good,Sunny,26,No
T100777,KA88AB5300,Truck,2025-06-27 06:00:08,4,3,5.64,AUD,Pending,Grey,Honda,Altroz,Retry,G3,2025-06-27 06:00:10,Yes,Blur,Cloudy,34,Yes
T100778,KA86AB8997,Truck,2025-06-27 06:01:26,2,3,18.73,AUD,Pending,Black,Ford,Civic,Completed,G3,2025-06-27 06:01:28,Yes,Good,Sunny,50,No
T100779,KA74AB5100,Truck,2025-06-27 06:00:09,3,3,17.31,AUD,Expired,Black,Honda,Altroz,Failed,G2,2025-06-27 06:00:12,No,Dark,Sunny,67,No
T100780,KA71AB2213,SUV,2025-06-27 06:01:59,2,3,8.64,AUD,Valid,Red,Toyota,Altroz,Failed,G3,2025-06-27 06:02:01,No,Good,Sunny,80,No
T100781,KA52AB6463,Car,2025-06-27 06:01:19,4,3,11.28,AUD,Expired,Black,Ford,Figo,Completed,G3,2025-06-27 06:01:23,Yes,Glare,Sunny,73,Yes
T100782,KA27AB3109,Bus,2025-06-27 06:04:12,4,3,17.88,AUD,Valid,Black,Honda,Altroz,Completed,G1,2025-06-27 06:04:17,No,Blur,Rainy,102,No
T100783,KA79AB8944,Bike,2025-06-27 06:00:53,3,3,5.65,AUD,Pending,Red,Hyundai,Civic,Failed,G2,2025-06-27 06:00:54,Yes,Glare,Sunny,111,Yes
T100784,KA13AB7852,Bike,2025-06-27 06:00:07,4,4,4.21,AUD,Expired,Red,Tata,Figo,Failed,G1,2025-06-27 06:00:09,Yes,Blur,Rainy,37,Yes
T100785,KA10AB7411,Bike,2025-06-27 06:00:07,2,3,17.72,AUD,Expired,Grey,Honda,i20,Retry,G3,2025-06-27 06:00:10,No,Glare,Rainy,100,No
T100786,KA91AB6385,Car,2025-06-27 06:00:44,3,4,10.08,AUD,Pending,Blue,Hyundai,Figo,Failed,G1,2025-06-27 06:00:45,Yes,Glare,Sunny,20,No
T100787,KA60AB2342,Truck,2025-06-27 06:00:49,1,2,8.41,AUD,Expired,White,Honda,Altroz,Failed,G3,2025-06-27 06:00:52,No,Glare,Sunny,108,No
T100788,KA36AB3066,Car,2025-06-27 06:01:57,4,2,7.95,AUD,Pending,Black,Tata,Civic,Failed,G1,2025-06-27 06:02:01,No,Dark,Sunny,110,No
T100789,KA65AB8500,Bike,2025-06-27 06:01:14,1,5,13.45,AUD,Valid,Red,Honda,i20,Retry,G2,2025-06-27 06:01:17,No,Blur,Foggy,64,Yes
T100790,KA22AB9996,SUV,2025-06-27 06:00:57,4,4,14.48,AUD,Valid,Blue,Toyota,ModelX,Retry,G1,2025-06-27 06:01:00,No,Blur,Foggy,46,No
T100791,KA48AB2851,Bike,2025-06-27 06:00:04,1,3,19.99,AUD,Valid,White,Toyota,Figo,Retry,G3,2025-06-27 06:00:07,Yes,Dark,Rainy,43,Yes
T100792,KA21AB5444,SUV,2025-06-27 06:00:12,3,3,9.91,AUD,Pending,Grey,Ford,i20,Completed,G2,2025-06-27 06:00:13,Yes,Blur,Sunny,85,No
T100793,KA03AB8755,SUV,2025-06-27 06:02:04,3,3,6.59,AUD,Valid,Black,Toyota,i20,Failed,G1,2025-06-27 06:02:09,No,Glare,Foggy,35,No
T100794,KA63AB4417,Bus,2025-06-27 06:00:16,1,5,3.44,AUD,Valid,White,Hyundai,Civic,Failed,G1,2025-06-27 06:00:18,No,Good,Sunny,37,Yes
T100795,KA70AB1770,Bus,2025-06-27 06:00:03,1,3,5.59,AUD,Pending,White,Hyundai,ModelX,Failed,G2,2025-06-27 06:00:08,No,Blur,Rainy,30,No
T100796,KA78AB9043,Truck,2025-06-27 06:01:24,2,2,16.97,AUD,Pending,Red,Tata,i20,Retry,G1,2025-06-27 06:01:27,Yes,Blur,Cloudy,44,Yes
T100797,KA07AB3135,Bus,2025-06-27 06:01:57,3,2,11.11,AUD,Valid,Red,Hyundai,Civic,Failed,G1,2025-06-27 06:02:00,No,Good,Sunny,94,No
T100798,KA53AB1216,SUV,2025-06-27 06:00:53,2,5,12.25,AUD,Pending,Red,Honda,Altroz,Retry,G1,2025-06-27 06:00:58,Yes,Dark,Foggy,41,No
T100799,KA22AB3077,Truck,2025-06-27 06:01:35,1,4,5.63,AUD,Expired,Black,Hyundai,Civic,Retry,G3,2025-06-27 06:01:39,No,Blur,Rainy,90,No
T100800,KA20AB3826,Car,2025-06-27 06:01:26,1,4,12.73,AUD,Pending,Blue,Honda,Civic,Retry,G3,2025-06-27 06:01:28,Yes,Good,Rainy,50,No
T100801,KA74AB3564,Truck,2025-06-27 06:03:48,1,5,16.61,AUD,Pending,Red,Honda,i20,Retry,G3,2025-06-27 06:03:52,No,Good,Foggy,102,No
T100802,KA51AB5024,Car,2025-06-27 06:00:11,2,4,8.62,AUD,Valid,White,Hyundai,Civic,Retry,G2,2025-06-27 06:00:16,No,Good,Rainy,26,No
T100803,KA44AB4833,SUV,2025-06-27 06:00:11,3,4,4.94,AUD,Pending,Red,Honda,Figo,Retry,G2,2025-06-27 06:00:12,Yes,Good,Foggy,102,Yes
T100804,KA78AB1484,Bus,2025-06-27 06:00:02,3,5,6.25,AUD,Valid,Black,Toyota,i20,Completed,G3,2025-06-27 06:00:03,Yes,Dark,Foggy,115,Yes
T100805,KA16AB5719,SUV,2025-06-27 06:00:16,3,5,7.68,AUD,Expired,White,Ford,Civic,Completed,G2,2025-06-27 06:00:17,Yes,Glare,Cloudy,70,No
T100806,KA26AB1829,Truck,2025-06-27 06:00:19,4,4,14.17,AUD,Valid,White,Hyundai,Civic,Retry,G2,2025-06-27 06:00:24,No,Glare,Cloudy,57,No
T100807,KA22AB5806,Car,2025-06-27 06:00:16,3,5,16.82,AUD,Valid,Black,Tata,i20,Failed,G3,2025-06-27 06:00:18,Yes,Good,Rainy,62,No
T100808,KA19AB5321,Car,2025-06-27 06:00:29,4,3,14.5,AUD,Pending,White,Honda,ModelX,Completed,G3,2025-06-27 06:00:34,Yes,Glare,Cloudy,46,No
T100809,KA10AB1024,Truck,2025-06-27 06:00:50,2,5,3.71,AUD,Expired,Black,Toyota,Altroz,Completed,G3,2025-06-27 06:00:53,No,Good,Cloudy,115,No
T100810,KA86AB4015,Truck,2025-06-27 06:01:02,4,3,16.29,AUD,Pending,Blue,Honda,ModelX,Retry,G3,2025-06-27 06:01:05,No,Blur,Foggy,44,Yes
T100811,KA24AB5613,Truck,2025-06-27 06:00:37,4,3,13.5,AUD,Pending,Black,Ford,i20,Failed,G3,2025-06-27 06:00:41,Yes,Dark,Sunny,57,Yes
T100812,KA30AB8868,Bike,2025-06-27 06:01:00,4,4,8.57,AUD,Expired,Grey,Ford,ModelX,Failed,G2,2025-06-27 06:01:04,Yes,Blur,Foggy,48,No
T100813,KA51AB1472,Bike,2025-06-27 06:01:39,1,2,7.49,AUD,Expired,Grey,Ford,ModelX,Failed,G3,2025-06-27 06:01:43,Yes,Dark,Cloudy,51,No
T100814,KA52AB1950,SUV,2025-06-27 06:00:29,1,5,12.06,AUD,Expired,White,Hyundai,Altroz,Retry,G3,2025-06-27 06:00:34,Yes,Good,Foggy,65,Yes
T100815,KA84AB3771,Bike,2025-06-27 06:01:21,3,5,4.97,AUD,Pending,White,Tata,Figo,Retry,G2,2025-06-27 06:01:22,Yes,Good,Rainy,97,Yes
T100816,KA77AB9116,SUV,2025-06-27 06:00:31,1,3,4.12,AUD,Expired,White,Ford,ModelX,Completed,G1,2025-06-27 06:00:35,No,Blur,Rainy,118,Yes
T100817,KA16AB8683,Bike,2025-06-27 06:00:05,2,2,11.53,AUD,Expired,Red,Hyundai,Civic,Retry,G2,2025-06-27 06:00:08,No,Dark,Foggy,108,No
T100818,KA66AB5595,Bus,2025-06-27 06:01:06,3,4,15.09,AUD,Valid,Blue,Ford,Civic,Completed,G1,2025-06-27 06:01:11,No,Blur,Cloudy,62,No
T100819,KA29AB9035,Bus,2025-06-27 06:01:16,2,4,5.96,AUD,Pending,White,Tata,ModelX,Retry,G2,2025-06-27 06:01:20,Yes,Blur,Cloudy,76,No
T100820,KA15AB5898,Bike,2025-06-27 06:00:16,2,5,7.02,AUD,Expired,White,Honda,ModelX,Completed,G3,2025-06-27 06:00:20,Yes,Blur,Foggy,106,No
T100821,KA74AB6870,Truck,2025-06-27 06:00:59,4,4,3.94,AUD,Expired,Red,Toyota,ModelX,Failed,G3,2025-06-27 06:01:01,Yes,Good,Sunny,91,No
T100822,KA77AB6099,Bus,2025-06-27 06:00:04,4,3,12.98,AUD,Pending,White,Toyota,i20,Completed,G1,2025-06-27 06:00:08,No,Glare,Cloudy,119,Yes
T100823,KA51AB2498,Car,2025-06-27 06:00:12,3,5,6.66,AUD,Pending,Black,Tata,Altroz,Completed,G2,2025-06-27 06:00:13,Yes,Blur,Foggy,82,Yes
T100824,KA17AB6869,Bus,2025-06-27 06:09:20,2,2,14.15,AUD,Expired,Blue,Toyota,Civic,Failed,G1,2025-06-27 06:09:25,Yes,Dark,Sunny,25,Yes
T100825,KA28AB8374,Bus,2025-06-27 06:01:55,1,5,13.19,AUD,Valid,White,Tata,Figo,Retry,G2,2025-06-27 06:01:59,Yes,Good,Rainy,42,No
T100826,KA93AB9275,Truck,2025-06-27 06:01:52,1,5,9.42,AUD,Expired,White,Honda,i20,Retry,G3,2025-06-27 06:01:55,No,Good,Cloudy,37,No
T100827,KA47AB5026,Bike,2025-06-27 06:02:16,4,4,2.99,AUD,Valid,Grey,Hyundai,Figo,Failed,G3,2025-06-27 06:02:18,No,Glare,Rainy,69,Yes
T100828,KA75AB3973,Truck,2025-06-27 06:00:42,2,3,16.88,AUD,Pending,Blue,Honda,Figo,Retry,G3,2025-06-27 06:00:44,Yes,Good,Sunny,27,No
T100829,KA02AB7816,Bus,2025-06-27 06:01:29,3,5,19.36,AUD,Pending,Black,Tata,Figo,Completed,G1,2025-06-27 06:01:32,Yes,Glare,Foggy,54,Yes
T100830,KA87AB4071,SUV,2025-06-27 06:06:05,2,4,8.02,AUD,Pending,Black,Hyundai,Civic,Completed,G1,2025-06-27 06:06:07,Yes,Blur,Foggy,33,Yes
T100831,KA29AB1281,Truck,2025-06-27 06:00:17,3,2,4.29,AUD,Valid,Grey,Hyundai,i20,Retry,G1,2025-06-27 06:00:19,No,Blur,Rainy,58,Yes
T100832,KA50AB8064,SUV,2025-06-27 06:02:37,4,3,9.05,AUD,Valid,Black,Tata,Civic,Failed,G2,2025-06-27 06:02:41,Yes,Dark,Cloudy,75,Yes
T100833,KA73AB9317,Bike,2025-06-27 06:00:33,3,5,15.57,AUD,Pending,White,Toyota,Altroz,Retry,G3,2025-06-27 06:00:38,No,Good,Sunny,82,Yes
T100834,KA90AB9695,SUV,2025-06-27 06:00:18,3,3,18.23,AUD,Valid,Black,Honda,Figo,Retry,G2,2025-06-27 06:00:22,No,Dark,Sunny,74,No
T100835,KA23AB7817,Bike,2025-06-27 06:01:31,4,5,9.35,AUD,Expired,White,Honda,Altroz,Completed,G1,2025-06-27 06:01:34,Yes,Glare,Foggy,25,Yes
T100836,KA84AB3861,Truck,2025-06-27 06:00:34,2,3,7.28,AUD,Expired,Black,Hyundai,Civic,Retry,G3,2025-06-27 06:00:39,Yes,Glare,Sunny,99,No
T100837,KA42AB6065,SUV,2025-06-27 06:00:10,2,4,18.21,AUD,Expired,Black,Toyota,ModelX,Retry,G3,2025-06-27 06:00:12,No,Dark,Rainy,115,Yes
T100838,KA95AB2176,SUV,2025-06-27 06:00:02,1,2,9.86,AUD,Expired,Grey,Toyota,i20,Retry,G1,2025-06-27 06:00:04,No,Blur,Cloudy,106,No
T100839,KA35AB2355,SUV,2025-06-27 06:00:08,2,5,7.57,AUD,Expired,Red,Honda,i20,Failed,G2,2025-06-27 06:00:09,No,Dark,Sunny,115,Yes
T100840,KA92AB3419,SUV,2025-06-27 06:00:16,2,3,18.38,AUD,Valid,White,Toyota,ModelX,Retry,G1,2025-06-27 06:00:17,No,Glare,Foggy,116,No
T100841,KA89AB3865,Truck,2025-06-27 06:00:28,2,5,17.39,AUD,Pending,Red,Toyota,i20,Completed,G2,2025-06-27 06:00:29,Yes,Blur,Sunny,106,Yes
T100842,KA92AB8001,Bike,2025-06-27 06:00:07,3,2,11.81,AUD,Expired,Grey,Toyota,Figo,Failed,G3,2025-06-27 06:00:08,Yes,Dark,Sunny,101,No
T100843,KA82AB6536,Bike,2025-06-27 06:00:02,1,2,13.93,AUD,Pending,Blue,Toyota,Civic,Failed,G2,2025-06-27 06:00:04,No,Blur,Rainy,86,Yes
T100844,KA28AB5577,Bike,2025-06-27 06:00:02,3,2,12.51,AUD,Expired,Blue,Ford,Altroz,Retry,G2,2025-06-27 06:00:04,Yes,Blur,Cloudy,92,Yes
T100845,KA64AB2971,Truck,2025-06-27 06:00:31,3,3,3.37,AUD,Expired,Grey,Toyota,Altroz,Retry,G1,2025-06-27 06:00:32,No,Glare,Foggy,56,No
T100846,KA10AB4309,Bus,2025-06-27 06:00:31,2,3,14.72,AUD,Pending,Grey,Hyundai,i20,Completed,G1,2025-06-27 06:00:32,No,Good,Cloudy,20,Yes
T100847,KA52AB8542,Truck,2025-06-27 06:00:28,1,5,12.1,AUD,Pending,Red,Ford,ModelX,Failed,G2,2025-06-27 06:00:32,No,Good,Foggy,31,No
T100848,KA45AB2530,Bus,2025-06-27 06:01:05,4,4,6.72,AUD,Valid,Grey,Honda,ModelX,Completed,G2,2025-06-27 06:01:07,Yes,Blur,Sunny,38,No
T100849,KA38AB2908,Truck,2025-06-27 06:00:18,4,5,9.55,AUD,Expired,Blue,Ford,Figo,Retry,G3,2025-06-27 06:00:22,Yes,Dark,Sunny,113,No
T100850,KA13AB5624,Car,2025-06-27 06:00:10,4,4,10.78,AUD,Expired,Red,Hyundai,Civic,Failed,G3,2025-06-27 06:00:11,Yes,Blur,Foggy,72,Yes
T100851,KA73AB7360,Car,2025-06-27 06:00:06,3,2,9.1,AUD,Valid,Red,Tata,i20,Retry,G3,2025-06-27 06:00:10,No,Glare,Cloudy,96,No
T100852,KA38AB4482,Truck,2025-06-27 06:00:14,4,2,15.05,AUD,Expired,Grey,Toyota,Altroz,Failed,G1,2025-06-27 06:00:17,No,Glare,Sunny,99,Yes
T100853,KA94AB3620,Car,2025-06-27 06:00:14,4,3,18.99,AUD,Expired,White,Ford,Figo,Failed,G3,2025-06-27 06:00:16,Yes,Blur,Cloudy,80,Yes
T100854,KA47AB8848,Bus,2025-06-27 06:00:55,1,5,12.25,AUD,Pending,Blue,Honda,i20,Retry,G1,2025-06-27 06:00:57,No,Glare,Cloudy,92,Yes
T100855,KA80AB9233,Car,2025-06-27 06:00:14,1,2,7.83,AUD,Valid,Blue,Honda,Altroz,Completed,G1,2025-06-27 06:00:16,Yes,Glare,Sunny,64,No
T100856,KA79AB2666,SUV,2025-06-27 06:00:40,3,5,8.68,AUD,Valid,Grey,Toyota,Altroz,Retry,G2,2025-06-27 06:00:43,Yes,Dark,Foggy,45,Yes
T100857,KA38AB3758,Bus,2025-06-27 06:00:50,3,2,3.14,AUD,Pending,Grey,Ford,Altroz,Retry,G1,2025-06-27 06:00:52,No,Good,Rainy,83,No
T100858,KA14AB1478,Truck,2025-06-27 06:00:46,3,2,2.64,AUD,Expired,Blue,Honda,i20,Completed,G2,2025-06-27 06:00:51,Yes,Good,Sunny,33,No
T100859,KA10AB7438,Bus,2025-06-27 06:01:39,2,4,5.89,AUD,Expired,Blue,Hyundai,i20,Retry,G1,2025-06-27 06:01:40,No,Blur,Foggy,83,No
T100860,KA21AB1829,Car,2025-06-27 06:00:08,4,3,17.78,AUD,Pending,Blue,Ford,Civic,Retry,G1,2025-06-27 06:00:13,Yes,Glare,Rainy,57,No
T100861,KA16AB6662,Bike,2025-06-27 06:00:25,1,5,16.3,AUD,Valid,Grey,Ford,Figo,Completed,G2,2025-06-27 06:00:29,No,Blur,Foggy,92,Yes
T100862,KA36AB8035,Car,2025-06-27 06:00:42,4,4,17.82,AUD,Pending,Black,Tata,Figo,Retry,G1,2025-06-27 06:00:47,Yes,Good,Rainy,62,Yes
T100863,KA71AB8000,Car,2025-06-27 06:00:20,2,5,8.87,AUD,Expired,Blue,Ford,ModelX,Failed,G2,2025-06-27 06:00:22,Yes,Good,Cloudy,36,Yes
T100864,KA46AB5157,SUV,2025-06-27 06:00:31,4,2,17.41,AUD,Expired,Grey,Tata,Civic,Failed,G3,2025-06-27 06:00:35,No,Dark,Cloudy,25,Yes
T100865,KA91AB6841,Car,2025-06-27 06:00:44,4,5,5.33,AUD,Expired,White,Hyundai,ModelX,Failed,G1,2025-06-27 06:00:47,Yes,Good,Foggy,60,Yes
T100866,KA59AB4667,Bike,2025-06-27 06:00:10,4,2,14.7,AUD,Expired,Grey,Tata,Altroz,Failed,G1,2025-06-27 06:00:13,Yes,Good,Foggy,71,Yes
T100867,KA75AB7299,Bike,2025-06-27 06:00:08,4,4,8.2,AUD,Valid,Blue,Honda,ModelX,Failed,G1,2025-06-27 06:00:10,No,Glare,Rainy,39,No
T100868,KA27AB7184,Car,2025-06-27 06:00:04,2,4,4.08,AUD,Pending,Blue,Hyundai,ModelX,Completed,G2,2025-06-27 06:00:05,No,Glare,Cloudy,20,No
T100869,KA45AB5696,Car,2025-06-27 06:00:17,2,2,15.1,AUD,Valid,Grey,Honda,Figo,Retry,G3,2025-06-27 06:00:22,No,Glare,Foggy,112,Yes
T100870,KA50AB2905,SUV,2025-06-27 06:01:53,1,5,13.82,AUD,Pending,White,Toyota,i20,Retry,G1,2025-06-27 06:01:56,No,Glare,Cloudy,82,No
T100871,KA28AB4884,Bike,2025-06-27 06:00:11,3,4,18.75,AUD,Expired,Red,Ford,i20,Failed,G2,2025-06-27 06:00:15,Yes,Blur,Foggy,61,Yes
T100872,KA80AB7171,Truck,2025-06-27 06:01:07,1,3,5.52,AUD,Pending,White,Tata,Figo,Retry,G3,2025-06-27 06:01:11,Yes,Dark,Foggy,99,No
T100873,KA51AB3582,Truck,2025-06-27 06:00:59,4,2,19.0,AUD,Valid,Red,Toyota,i20,Retry,G2,2025-06-27 06:01:02,Yes,Dark,Rainy,119,Yes
T100874,KA52AB5395,Bike,2025-06-27 06:02:19,4,3,13.77,AUD,Pending,Blue,Honda,ModelX,Retry,G1,2025-06-27 06:02:20,Yes,Glare,Sunny,56,No
T100875,KA45AB6523,Bus,2025-06-27 06:00:33,3,2,19.23,AUD,Expired,Grey,Ford,Figo,Failed,G1,2025-06-27 06:00:36,Yes,Good,Foggy,87,No
T100876,KA41AB2073,SUV,2025-06-27 06:00:47,4,4,17.74,AUD,Expired,Grey,Toyota,Altroz,Failed,G1,2025-06-27 06:00:51,Yes,Glare,Foggy,91,Yes
T100877,KA85AB6310,Truck,2025-06-27 06:01:57,1,5,10.08,AUD,Expired,Blue,Hyundai,Altroz,Completed,G1,2025-06-27 06:02:00,No,Blur,Foggy,44,Yes
T100878,KA44AB6420,SUV,2025-06-27 06:00:49,2,2,15.47,AUD,Valid,Blue,Honda,Civic,Failed,G2,2025-06-27 06:00:53,Yes,Glare,Foggy,83,No
T100879,KA25AB4673,Bus,2025-06-27 06:01:36,1,5,6.4,AUD,Expired,Blue,Ford,Altroz,Failed,G3,2025-06-27 06:01:39,No,Good,Foggy,24,No
T100880,KA85AB6004,Car,2025-06-27 06:01:04,2,3,13.82,AUD,Pending,Red,Hyundai,ModelX,Failed,G1,2025-06-27 06:01:05,Yes,Blur,Foggy,23,Yes
T100881,KA89AB6078,SUV,2025-06-27 06:00:59,1,4,4.89,AUD,Expired,Black,Hyundai,i20,Completed,G3,2025-06-27 06:01:02,Yes,Good,Foggy,100,Yes
T100882,KA34AB1678,Bike,2025-06-27 06:03:32,1,5,11.25,AUD,Expired,Grey,Hyundai,Civic,Retry,G2,2025-06-27 06:03:35,No,Blur,Foggy,56,No
